C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_1.A1	0.999121551991371	0.6707780138010814	0.999979967388409	0.9816090244155992	0.9999819139039019	0.9918097347106523	0.9999494055967595	0.9902939460031422	0.9999762841680034	0.9727462465406612	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_10.A1	0.9997685277354231	0.9995456743965849	0.999873492696376	0.9997522936874159	0.999927624982309	0.9996396271751338	0.9998651793026077	0.9996705030798861	0.9999040970588423	0.9996778905493545	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_11.A1	0.999538034835806	0.999714212728005	0.9998202527325496	0.9992009869923265	0.9998680785555254	0.9993636504585357	0.9998448945139747	0.9997066949452525	0.9997820829213773	0.9997586381723781	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_12.A1	0.9995992263901068	0.999505466990247	0.9997844542920257	0.9996283472925178	0.9998354846253007	0.9996272392742994	0.9998653394875817	0.9998035525253118	0.9998374210116607	0.9994200844588634	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_13.A1	0.9996857900796545	0.9994158404032031	0.9997517897133616	0.9996470563007632	0.9997352677889546	0.9996706634529853	0.9997477105002586	0.9998779245281679	0.9993423054281669	0.9997950334960439	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_14.A1	0.9997577688834426	0.9993260847133874	0.9998841134535452	0.9995071087580156	0.999816400832853	0.999763254012433	0.9998133142252112	0.9998229708314393	0.9998526387307344	0.9996460192565731	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_15.A1	0.9997255231167425	0.9994193792623333	0.9998571323495878	0.9997101186693408	0.9998385973552043	0.9998174430855536	0.9998960134497763	0.9998118944136524	0.9999067900623008	0.9994607204225915	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_16.A1	0.9998849977665916	0.9995333722543334	0.9998404293174975	0.9996454295968558	0.9998981886346885	0.9998210116797658	0.9998318800985532	0.9996096159111628	0.9998318629523321	0.9995587497343359	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_17.A1	0.9998160125491123	0.999389591769684	0.9997865968431151	0.9996124464900955	0.9998679657293565	0.9998520060265447	0.9998895193854925	0.999833069156948	0.9998567581721391	0.9995409842896237	
C:\Users\User\eclipse-workspace\NEWTESTNET\src\Square VS Rectangle\HID = 10\38 images\test\Rectangle_147x168_18.A1	0.9998046024616873	0.9994463544065335	0.9998554931313036	0.9993095173562049	0.999832144970229	0.9995980299806393	0.9997730479911896	0.9997631517403006	0.9998884580213964	0.9995497859022088	
